id,customer_id,sku_id,payment_id,order_date,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,sku_name,cogs,category,payment_method
ODR6799315868b,C373784L,P216296,3,2022-01-02,1059776,1,1059776.0,0.0,1059776.0,True,True,False,BHA_K.E-14000,678252,Appliances,customercredit
ODR5180977290v,C781213L,P303710,1,2022-04-02,522000,2,1044000.0,0.0,1044000.0,True,True,False,HOS-W_VSBSIBEDP100,433260,Beauty & Grooming,cod
ODR5928297183w,C698097L,P210596,1,2022-03-31,1044000,1,1044000.0,0.0,1044000.0,True,True,False,seagate_STDR4000300-4TB,699480,Computing,cod
ODR9056449188a,C419376L,P713443,4,2021-03-10,1044000,1,1044000.0,0.0,1044000.0,True,True,True,Careem_25000 Credits,762120,Others,Payaxis
ODR7250472568i,C410033L,P713443,4,2021-09-29,1044000,1,1044000.0,0.0,1044000.0,True,False,False,Careem_25000 Credits,762120,Others,Payaxis
ODR7542092620n,C814229L,P878609,1,2021-12-24,1044000,1,1044000.0,0.0,1044000.0,True,True,False,shubinak_SWS14-JAK-1020-M/L,762120,Women Fashion,cod
ODR1623048722c,C522216L,P576253,1,2022-05-23,522000,2,1044000.0,0.0,1044000.0,True,True,False,ALK_FC-04-17-A131140045,412380,Women Fashion,cod
ODR9096463547w,C814229L,P419592,1,2022-07-02,1044000,1,1044000.0,0.0,1044000.0,True,True,False,shubinak_SWS14-JAK-1020-XS/S,856080,Women Fashion,cod
ODR8450648803y,C356966L,P748974,1,2022-07-05,348000,3,1044000.0,0.0,1044000.0,True,True,False,GA_C-421-136160,221328,Women Fashion,cod
ODR8423781873t,C399101L,P779004,1,2022-10-01,345100,3,1035300.0,0.0,1035300.0,True,True,False,majestic_15 Pc Cookware Set - Antique Grey,298584,Home & Living,cod
ODR7356210417r,C842885L,P227752,1,2021-05-11,342200,3,1026600.0,0.0,1026600.0,True,True,True,Sapphire_US0413,253228,Women Fashion,cod
ODR6561296678u,C213949L,P614325,1,2021-10-31,1026542,1,1026542.0,0.0,1026542.0,True,True,False,rhythm_C1303L-02,810956,Men Fashion,cod
ODR5505432606q,C741634L,P468750,1,2021-09-12,1024686,1,1024686.0,0.0,1024686.0,True,True,False,SUPER ASIA_GH 530-30 GLN CAPACITY,809448,Appliances,cod
ODR6275151449a,C871729L,P795879,1,2021-09-21,1017900,1,1017900.0,0.0,1017900.0,True,True,False,Timb-mens_9062B -8.5,681964,Men Fashion,cod
ODR8282670714s,C745016L,P867309,1,2021-11-25,1017900,1,1017900.0,0.0,1017900.0,True,True,True,RMSON_TM4222F MW WH,814320,Men Fashion,cod
ODR2499287766s,C766565L,P936810,7,2022-01-08,1015000,1,1015000.0,0.0,1015000.0,True,True,False,Delsey_24083008,852600,Home & Living,Easypay
ODR2382784418l,C850633L,P900471,1,2021-03-12,1009200,1,1009200.0,0.0,1009200.0,True,True,False,IKEA_30242291,686256,Home & Living,cod
ODR2390697264t,C465263L,P900471,1,2022-02-02,1009200,1,1009200.0,0.0,1009200.0,True,False,False,IKEA_30242291,686256,Home & Living,cod
ODR4249072033m,C337702L,P900471,1,2022-05-02,1009200,1,1009200.0,0.0,1009200.0,True,False,False,IKEA_30242291,686256,Home & Living,cod
ODR7339409410v,C724832L,P900471,1,2022-06-02,1009200,1,1009200.0,0.0,1009200.0,True,True,False,IKEA_30242291,686256,Home & Living,cod
ODR1197959625d,C695592L,P525763,8,2021-07-26,997600,1,997600.0,0.0,997600.0,True,True,True,dawlance_DW-6500 Grey,847960,Appliances,ublcreditcard
ODR4295019119n,C969315L,P525763,1,2021-08-27,997600,1,997600.0,0.0,997600.0,True,True,True,dawlance_DW-6500 Grey,847960,Appliances,cod
ODR3005231715f,C410639L,P525763,8,2021-09-26,997600,1,997600.0,0.0,997600.0,True,False,False,dawlance_DW-6500 Grey,847960,Appliances,ublcreditcard
ODR1593394563w,C609115L,P701301,1,2021-07-12,142100,7,994700.0,0.0,994700.0,True,True,False,RT-04-Grey&black-Double Duvet Cover Sheet Set-7 pcs,109388,Home & Living,cod
ODR8567031390m,C296643L,P154158,1,2022-08-05,986000,1,986000.0,0.0,986000.0,True,True,False,Campingaz_205584,759220,Home & Living,cod
ODR6927282882q,C822501L,P984088,1,2022-04-26,986000,1,986000.0,0.0,986000.0,True,True,False,tr_Good Day (Vitality) Gift Set 440 gm 3 units,670480,Soghaat,cod
ODR4559640514e,C232383L,P118859,9,2021-02-07,985942,1,985942.0,0.0,985942.0,True,False,False,centrix_Scootify - Red Self Balancing Scooter,640842,Kids & Baby,mygateway
ODR4681265841r,C358924L,P502432,1,2021-07-16,985942,1,985942.0,0.0,985942.0,True,True,True,centrix_Scootify - Black Self Balancing Scooter,828182,Kids & Baby,cod
ODR1306444234s,C204382L,P349342,1,2021-07-28,985942,1,985942.0,0.0,985942.0,True,True,False,centrix_Scootify - Blue  Self Balancing Scooter,778882,Kids & Baby,cod
ODR9529168272a,C191638L,P661017,1,2021-07-12,982520,1,982520.0,0.0,982520.0,True,False,False,TBG_TBG-S-V-016,648440,Women Fashion,cod
ODR1177732378v,C378684L,P661017,1,2022-01-31,982520,1,982520.0,0.0,982520.0,True,True,False,TBG_TBG-S-V-016,648440,Women Fashion,cod
ODR8610692917e,C113767L,P722399,1,2021-03-12,980200,1,980200.0,0.0,980200.0,True,True,False,MORG_GCS 31,758640,Health & Sports,cod
ODR3749939082a,C773779L,P912645,4,2022-08-08,980200,1,980200.0,0.0,980200.0,True,True,False,Monocruiser_CLB Z676 AR Audi,803764,Kids & Baby,Payaxis
ODR2588305537s,C227974L,P954541,1,2021-07-31,980142,1,980142.0,0.0,980142.0,True,True,True,INFIINIX_HOT S X521,617468,Mobiles & Tablets,cod
ODR6432552152w,C623383L,P170108,4,2022-05-07,979620,1,979620.0,0.0,979620.0,True,True,False,Noble_Nobel-32-Inch-Black,695478,Entertainment,Payaxis
ODR3914618505z,C690725L,P170108,4,2022-05-30,979620,1,979620.0,0.0,979620.0,True,False,False,Noble_Nobel-32-Inch-Black,695478,Entertainment,Payaxis
ODR7415892699n,C308989L,P115955,3,2022-02-20,976720,1,976720.0,0.0,976720.0,True,True,False,timex_T2N700,771574,Men Fashion,customercredit
ODR6296590941f,C483469L,P664665,1,2021-07-27,488360,2,976720.0,0.0,976720.0,True,True,True,Dawlance_MD 10 + DWB 600,410176,Others,cod
ODR6031561471r,C239306L,P664665,1,2021-10-08,488360,2,976720.0,0.0,976720.0,True,True,True,Dawlance_MD 10 + DWB 600,410176,Others,cod
ODR8689623486d,C972737L,P286419,1,2021-03-08,974400,1,974400.0,0.0,974400.0,True,True,True,Casio_EFR-549SG-1AVUDF,633360,Men Fashion,cod
ODR7170585256u,C900915L,P692763,1,2021-07-12,974400,1,974400.0,0.0,974400.0,True,True,True,RMSON_AM0340B MW WH,584640,Men Fashion,cod
ODR2905321219c,C972737L,P286419,1,2021-07-29,974400,1,974400.0,0.0,974400.0,True,True,False,Casio_EFR-549SG-1AVUDF,633360,Men Fashion,cod
ODR7466179525b,C790532L,P540895,4,2021-11-26,970050,1,970050.0,0.0,970050.0,True,False,False,RMSON_TM0389 MW BK,708122,Men Fashion,Payaxis
ODR2919345584c,C196051L,P744942,1,2021-07-18,966860,1,966860.0,0.0,966860.0,True,False,False,Eco Star_24U521,802488,Entertainment,cod
ODR4734435079s,C363835L,P375872,4,2022-12-07,962800,1,962800.0,0.0,962800.0,True,False,False,R&I_KWM 1012 SA,856892,Appliances,Payaxis
ODR9568376125y,C337184L,P146818,4,2022-01-14,478500,2,957000.0,0.0,957000.0,True,False,False,sinbo_3325,358846,Appliances,Payaxis
ODR1200987737j,C720280L,P589695,4,2021-09-12,957000,1,957000.0,0.0,957000.0,True,False,False,Bose_626237-0020,717750,Computing,Payaxis
ODR5272224032t,C212002L,P846112,1,2022-01-21,957000,1,957000.0,0.0,957000.0,True,False,False,Castillo_408-CRWBlue-L,698610,Men Fashion,cod
ODR5927726820c,C255724L,P236490,1,2021-07-07,957000,1,957000.0,0.0,957000.0,True,False,False,QMobile Noir Z10,612480,Mobiles & Tablets,cod
ODR6852227182g,C872421L,P887380,1,2021-10-16,19140,50,957000.0,0.0,957000.0,True,True,True,RS_Baklawa 500gm,17226,Soghaat,cod
ODR1137425622e,C872421L,P887380,1,2021-10-23,19140,50,957000.0,0.0,957000.0,True,True,True,RS_Baklawa 500gm,17226,Soghaat,cod
ODR6144323116p,C360295L,P849120,3,2022-01-16,955840,1,955840.0,0.0,955840.0,True,True,True,Timex_TW4B01500,735962,Men Fashion,customercredit
ODR9645386037c,C312859L,P267363,4,2022-10-06,317550,3,952650.0,0.0,952650.0,True,False,False,"GFC_Bracket Myga Metal (Special Guard) 24""",220400,Appliances,Payaxis
ODR3439582504o,C295317L,P392053,1,2021-11-20,18850,50,942500.0,0.0,942500.0,True,False,False,Adolphs_TT-1-Black-S,20590,Men Fashion,cod
ODR7188486659n,C872421L,P765136,1,2021-10-17,18850,50,942500.0,0.0,942500.0,True,True,True,RS_Honey Dry Fruit Halwa,12818,Soghaat,cod
ODR2293599882u,C886572L,P594703,1,2021-07-25,939600,1,939600.0,0.0,939600.0,True,True,False,guess_W0289L1,676512,Women Fashion,cod
ODR7259039961y,C886572L,P594703,1,2021-07-28,939600,1,939600.0,0.0,939600.0,True,True,True,guess_W0289L1,676512,Women Fashion,cod
ODR3979572623d,C374672L,P541340,1,2022-02-16,939600,1,939600.0,0.0,939600.0,True,True,False,TBG_AV-S-047-Golden & White,620136,Women Fashion,cod
ODR6031501931q,C426604L,P404687,1,2022-01-18,939542,1,939542.0,0.0,939542.0,True,False,False,RMSON_TL4201 MW BU,742226,Men Fashion,cod
ODR1286487019l,C301066L,P505307,1,2022-03-29,936062,1,936062.0,0.0,936062.0,True,True,True,Ricoh_Black Laser SP-210SF (4 in 1),795644,Computing,cod
ODR1943850457r,C942237L,P914543,8,2021-12-09,464000,2,928000.0,0.0,928000.0,True,False,False,shubinak_SWW14-BS-240B,315520,Women Fashion,ublcreditcard
ODR5792609992x,C792683L,P747087,1,2022-07-29,927942,1,927942.0,0.0,927942.0,True,True,False,cc_samsung_Grand Prime Plus-Silver,778070,Mobiles & Tablets,cod
ODR3160891340m,C831683L,P504355,11,2022-01-17,463942,2,927884.0,0.0,927884.0,True,True,True,Ricoh_Black Laser SP-210,343418,Computing,cashatdoorstep
ODR7265453437n,C807552L,P862377,1,2021-10-12,921330,1,921330.0,0.0,921330.0,True,True,True,IRIScan_IRISCan Anywhere 2,718620,Computing,cod
ODR1119282607l,C192625L,P146984,8,2021-08-07,919300,1,919300.0,0.0,919300.0,True,False,False,tcl_ 24 inch D2720 HD Ready LED TV,671060,Entertainment,ublcreditcard
ODR3253298181w,C435752L,P782582,1,2021-04-11,904800,1,904800.0,0.0,904800.0,True,True,True,HOS-m_CNBDCMP100,787176,Beauty & Grooming,cod
ODR3901901375g,C940999L,P782582,8,2021-07-26,904800,1,904800.0,0.0,904800.0,True,False,False,HOS-m_CNBDCMP100,787176,Beauty & Grooming,ublcreditcard
ODR8279910836s,C872595L,P167095,1,2021-07-29,899000,1,899000.0,0.0,899000.0,True,True,True,Dany_Masti-12,611320,Computing,cod
ODR9439085138p,C814229L,P866332,1,2022-11-08,899000,1,899000.0,0.0,899000.0,True,True,False,Transcend_TS4TSJ35T3,800110,Computing,cod
ODR7894790180i,C567307L,P358912,1,2021-10-10,899000,1,899000.0,0.0,899000.0,True,True,False,MORG_GCS 27,606796,Health & Sports,cod
ODR9936739968b,C485693L,P454002,1,2022-02-24,896680,1,896680.0,0.0,896680.0,True,True,False,Haier_HWM 100 AS/BS,708354,Appliances,cod
ODR9962764910c,C577176L,P341170,1,2022-06-19,446600,2,893200.0,0.0,893200.0,True,False,False,seagate_STEA1500400-1.5TB,345680,Computing,cod
ODR2337891809l,C851620L,P370891,1,2021-10-25,35380,25,884500.0,0.0,884500.0,True,False,False,Javaid_Nihari_with_7up,25462,Superstore,cod
ODR4150726008f,C710795L,P722399,2,2021-11-25,882180,1,882180.0,0.0,882180.0,True,False,False,MORG_GCS 31,758640,Health & Sports,jazzvoucher
ODR7352766540k,C485693L,P760224,1,2022-01-13,881600,1,881600.0,0.0,881600.0,True,True,False,Kenwood_White Semi Automatic Washing Machine - KWM-1014,599488,Appliances,cod
ODR1745879070b,C283866L,P334698,4,2021-09-26,440800,2,881600.0,0.0,881600.0,True,True,False,MHS_Oxford-Bed Sheet - [Size] Double,317376,Home & Living,Payaxis
ODR3839531177f,C593262L,P524798,1,2021-05-11,870000,1,870000.0,0.0,870000.0,True,True,False,NESTLE_Dolce&Coffee_Flavors,600300,Appliances,cod
ODR5160669150n,C857523L,P441981,1,2022-01-07,435000,2,870000.0,0.0,870000.0,True,True,False,HOS-m_YSLNHM100,374100,Beauty & Grooming,cod
ODR3203918205z,C214255L,P743730,10,2021-10-29,435000,2,870000.0,0.0,870000.0,True,True,True,Getiit_Mate,278400,Women Fashion,mcblite
ODR9021316010a,C128609L,P383378,4,2021-11-21,290000,3,870000.0,0.0,870000.0,True,False,False,ARY Jewellers_1 Gram Millat Gold Coin --Karachi,217500,Women Fashion,Payaxis
ODR8807527363g,C711954L,P656200,1,2022-06-19,869942,1,869942.0,0.0,869942.0,True,True,False,RMSON_TL0390 MG BK,782942,Men Fashion,cod
ODR2335972761c,C531212L,P307738,4,2022-03-01,869942,1,869942.0,0.0,869942.0,True,False,False,GO-Girl_694810,765542,Women Fashion,Payaxis
ODR8480896042x,C499302L,P377349,4,2022-07-28,434420,2,868840.0,0.0,868840.0,True,False,False,GA_EA-14-144984,317086,Women Fashion,Payaxis
ODR7210912106q,C949082L,P414864,4,2022-12-06,434420,2,868840.0,0.0,868840.0,True,False,False,GA_FE-60-141235,338836,Women Fashion,Payaxis
ODR9720426432g,C353600L,P611179,1,2022-01-26,57710,15,865650.0,0.0,865650.0,True,True,True,Paramount_9789696372639,42688,Books,cod
ODR9493450668k,C713173L,P505303,7,2022-03-21,864200,1,864200.0,0.0,864200.0,True,True,True,jackpot_JP-959,622224,Appliances,Easypay
ODR6526053002y,C248407L,P235070,1,2022-08-03,432100,2,864200.0,0.0,864200.0,True,True,True,Charizma_CWB1,263552,Women Fashion,cod
ODR9566127082m,C870711L,P943195,1,2021-11-30,863040,1,863040.0,0.0,863040.0,True,True,False,timex_T49867,621354,Men Fashion,cod
ODR4395076915l,C170103L,P819909,9,2021-07-20,858400,1,858400.0,0.0,858400.0,True,False,False,casio_SHN-3013D-7ADR,695304,Women Fashion,mygateway
ODR8046962152r,C462915L,P799927,1,2022-03-03,214020,4,856080.0,0.0,856080.0,True,True,True,sapphire_US0541,162632,Women Fashion,cod
ODR6567136216h,C541864L,P839934,4,2022-03-14,855326,1,855326.0,0.0,855326.0,True,False,False,HP_Laser P1102w Black,590092,Computing,Payaxis
ODR7576060474j,C588794L,P839934,3,2021-09-11,855210,1,855210.0,0.0,855210.0,True,True,True,HP_Laser P1102w Black,590092,Computing,customercredit
ODR2249204468m,C717559L,P504908,1,2022-08-08,284200,3,852600.0,0.0,852600.0,True,False,False,Nabila_ZEROMAKEUP-PEARL,204624,Beauty & Grooming,cod
ODR4648191918s,C718846L,P126143,1,2021-12-30,852600,1,852600.0,0.0,852600.0,True,False,False,MORG_GCS 22,528612,Health & Sports,cod
ODR7909617676i,C972737L,P126143,1,2022-04-15,852600,1,852600.0,0.0,852600.0,True,True,True,MORG_GCS 22,528612,Health & Sports,cod
ODR7236303145h,C845064L,P194864,1,2021-10-26,845640,1,845640.0,0.0,845640.0,True,True,False,TBG_AV-M-048-Ruby ,693390,Women Fashion,cod
ODR2521468913p,C855079L,P630615,7,2022-07-06,843900,1,843900.0,0.0,843900.0,True,False,False,Zia_hs21 to 29,531628,Books,Easypay
ODR5249893764o,C500766L,P420946,1,2022-07-07,842160,1,842160.0,0.0,842160.0,True,True,False,BHA_K.E-7500+,528438,Appliances,cod
ODR1182050040h,C474741L,P292265,4,2022-01-15,841000,1,841000.0,0.0,841000.0,True,False,False,MORG_GCS 25,630750,Health & Sports,Payaxis
ODR3330060665z,C802541L,P292265,1,2022-01-31,841000,1,841000.0,0.0,841000.0,True,True,False,MORG_GCS 25,630750,Health & Sports,cod
ODR5903855603h,C215074L,P292265,4,2022-03-01,841000,1,841000.0,0.0,841000.0,True,False,False,MORG_GCS 25,630750,Health & Sports,Payaxis
ODR7394652942z,C875936L,P292265,4,2022-04-01,841000,1,841000.0,0.0,841000.0,True,True,True,MORG_GCS 25,630750,Health & Sports,Payaxis
ODR5696956584p,C972704L,P130155,1,2022-04-02,841000,1,841000.0,0.0,841000.0,True,True,False,MORG_GCS 26,454140,Health & Sports,cod
ODR3659302338o,C263041L,P292265,4,2022-11-01,841000,1,841000.0,0.0,841000.0,True,True,False,MORG_GCS 25,630750,Health & Sports,Payaxis
ODR6553386739t,C455788L,P827294,1,2021-04-07,841000,1,841000.0,0.0,841000.0,True,True,True,Turk & Fillmore Lazaretto Tan-46-12,580290,Men Fashion,cod
ODR6857809646c,C968002L,P951914,1,2021-12-26,841000,1,841000.0,0.0,841000.0,True,False,False,Turk & Fillmore Lazaretto Black-43,689620,Men Fashion,cod
ODR5300785952g,C968002L,P907309,1,2021-12-27,841000,1,841000.0,0.0,841000.0,True,True,True,Turk & Fillmore Lazaretto Black-42,647570,Men Fashion,cod
ODR8360181018x,C324691L,P885091,1,2021-10-17,841000,1,841000.0,0.0,841000.0,True,True,False,SNU_NA16E2-03,571880,Women Fashion,cod
ODR6915068564q,C234773L,P885091,1,2021-10-22,841000,1,841000.0,0.0,841000.0,True,False,False,SNU_NA16E2-03,571880,Women Fashion,cod
ODR3405336780m,C382868L,P582180,1,2021-12-13,841000,1,841000.0,0.0,841000.0,True,True,True,SNU_NA16E2-04,529830,Women Fashion,cod
ODR5239901905m,C680479L,P885091,4,2021-12-31,841000,1,841000.0,0.0,841000.0,True,True,True,SNU_NA16E2-03,571880,Women Fashion,Payaxis
ODR8788685290u,C374672L,P463583,1,2022-04-13,841000,1,841000.0,0.0,841000.0,True,True,True,SNU_Tena-Durrani-TD16W-Roseate,756900,Women Fashion,cod
ODR1838248620x,C363466L,P844269,4,2021-11-13,836128,1,836128.0,0.0,836128.0,True,False,False,Homage_HEX-1004,710674,Appliances,Payaxis
ODR7285687059x,C259604L,P520897,1,2021-05-12,69600,12,835200.0,0.0,835200.0,True,False,False,adenwala_Deal No.3,56376,Superstore,cod
ODR5180977290v,C781213L,P736086,1,2022-04-02,824760,1,824760.0,0.0,824760.0,True,True,False,interwood_HF-02LT-39667,692752,Home & Living,cod
ODR6872261017m,C927175L,P567276,1,2022-06-08,822150,1,822150.0,0.0,822150.0,True,True,True,madela_MINI ELECTRICBREASTPUMP,715256,Kids & Baby,cod
ODR7727152355k,C919450L,P757318,4,2021-11-10,51040,16,816640.0,0.0,816640.0,True,False,False,cr_CASHEW NUT PLAIN-500 GM,47328,Soghaat,Payaxis
ODR3726701269q,C562441L,P782582,7,2022-05-27,814320,1,814320.0,0.0,814320.0,True,False,False,HOS-m_CNBDCMP100,787176,Beauty & Grooming,Easypay
ODR3836860928y,C525405L,P351814,1,2021-09-14,406000,2,812000.0,0.0,812000.0,True,True,True,rute2_SlimStyles MR Vanilla ,263900,Health & Sports,cod
ODR7922354374j,C980973L,P451684,4,2021-03-11,812000,1,812000.0,0.0,812000.0,True,False,False,timex_T2P043,600880,Men Fashion,Payaxis
ODR1131476208d,C356814L,P358912,1,2021-11-20,809100,1,809100.0,0.0,809100.0,True,False,False,MORG_GCS 27,606796,Health & Sports,cod
ODR6566858196m,C660546L,P358912,1,2021-11-21,809100,1,809100.0,0.0,809100.0,True,False,False,MORG_GCS 27,606796,Health & Sports,cod
ODR9872950252w,C385951L,P358912,1,2021-11-23,809100,1,809100.0,0.0,809100.0,True,False,False,MORG_GCS 27,606796,Health & Sports,cod
ODR5846929706b,C402794L,P527104,1,2022-07-03,403100,2,806200.0,0.0,806200.0,True,True,True,sanasafinaz_SS-1A,310358,Women Fashion,cod
ODR3803801453w,C363012L,P280671,1,2022-07-27,403100,2,806200.0,0.0,806200.0,True,True,False,sanasafinaz_SS_6B,314418,Women Fashion,cod
ODR7499278851t,C143684L,P886627,1,2022-03-13,801618,1,801618.0,0.0,801618.0,True,True,False,Haier_HWM 80-000,557032,Appliances,cod
ODR5784892657u,C859189L,P136796,1,2021-10-20,400200,2,800400.0,0.0,800400.0,True,True,True,nabila_NTICE FOR Almond,161820,Beauty & Grooming,cod
ODR7164040402u,C815092L,P707435,4,2021-11-16,400200,2,800400.0,0.0,800400.0,True,False,False,nabila_Nchant FOR Olive,277530,Beauty & Grooming,Payaxis
ODR8649241199l,C781213L,P703287,1,2021-11-20,400200,2,800400.0,0.0,800400.0,True,True,False,nabila_Nlight FOR creamy,292146,Beauty & Grooming,cod
ODR4104587136c,C120098L,P470236,1,2022-02-05,400200,2,800400.0,0.0,800400.0,True,False,False,nabila_Ngage FOR Honey,272136,Beauty & Grooming,cod
ODR7831338689x,C827569L,P202781,1,2022-08-02,400200,2,800400.0,0.0,800400.0,True,True,True,nabila_NGELIC FOR IVORY,288144,Beauty & Grooming,cod
ODR8503498561k,C252035L,P202781,1,2022-09-04,400200,2,800400.0,0.0,800400.0,True,True,True,nabila_NGELIC FOR IVORY,288144,Beauty & Grooming,cod
ODR9176560565h,C479492L,P202781,7,2022-10-05,400200,2,800400.0,0.0,800400.0,True,False,False,nabila_NGELIC FOR IVORY,288144,Beauty & Grooming,Easypay
ODR3584520090k,C170103L,P964158,8,2021-07-21,800400,1,800400.0,0.0,800400.0,True,True,True,casio_SHE-3803D-7AUDR,672336,Women Fashion,ublcreditcard
ODR1701859986j,C766077L,P809837,1,2022-04-23,800342,1,800342.0,0.0,800342.0,True,True,True,timex_T2P183,480182,Men Fashion,cod
ODR6571969837j,C881086L,P268690,1,2021-10-14,800110,1,800110.0,0.0,800110.0,True,False,False,BHA_K.E-8000,672046,Appliances,cod
ODR4917163518b,C547681L,P268690,1,2021-10-26,800110,1,800110.0,0.0,800110.0,True,True,True,BHA_K.E-8000,672046,Appliances,cod
ODR1916950284d,C404192L,P125242,1,2021-09-09,799240,1,799240.0,0.0,799240.0,True,True,True,dawlance_DW5200,639392,Appliances,cod
ODR6794955509e,C344343L,P472870,1,2021-07-21,797500,1,797500.0,0.0,797500.0,True,True,True,interwood_HA-R-COVINGTON-40010,645946,Home & Living,cod
ODR5871066528p,C944877L,P658046,3,2022-03-05,797500,1,797500.0,0.0,797500.0,True,True,False,american_tourister Feherlite Spinner  77Black,542300,Men Fashion,customercredit
ODR7787591833e,C924102L,P886627,1,2021-11-12,795760,1,795760.0,0.0,795760.0,True,True,True,Haier_HWM 80-000,557032,Appliances,cod
ODR4995015852g,C715337L,P801523,4,2022-02-06,791700,1,791700.0,0.0,791700.0,True,False,False,hop_ANKM005,609580,Beauty & Grooming,Payaxis
ODR4054232505a,C678301L,P801523,4,2022-05-06,791700,1,791700.0,0.0,791700.0,True,False,False,hop_ANKM005,609580,Beauty & Grooming,Payaxis
ODR9468376982u,C127184L,P801523,7,2022-07-04,791700,1,791700.0,0.0,791700.0,True,False,False,hop_ANKM005,609580,Beauty & Grooming,Easypay
ODR5327708226r,C539086L,P801523,7,2022-08-04,791700,1,791700.0,0.0,791700.0,True,False,False,hop_ANKM005,609580,Beauty & Grooming,Easypay
ODR5564750600u,C551481L,P739824,1,2022-10-07,788800,1,788800.0,0.0,788800.0,True,False,False,R&I_HWD 63 ( 2 tap with ref ),599488,Appliances,cod
ODR5002798500y,C492850L,P423636,4,2021-08-10,394400,2,788800.0,0.0,788800.0,True,True,True,MORG_GCS 01,287912,Health & Sports,Payaxis
ODR5642821202w,C239518L,P793380,1,2022-12-08,788800,1,788800.0,0.0,788800.0,True,True,False,Bellona_BDC7,591600,Women Fashion,cod
